time (hr),oxidation_proportion
0.0,0.0
0.3418803418803419,0.20183551942234604
0.6837606837606838,0.36293540051923334
1.0256410256410255,0.49151921714571617
1.3675213675213675,0.5941499254520654
1.7094017094017093,0.6760658225171964
2.051282051282051,0.7414480587577968
2.393162393162393,0.7936336102236059
2.735042735042735,0.835286198520082
3.0769230769230766,0.868531667789771
3.4188034188034186,0.8950669758364804
3.76068376068376,0.9162464263512364
4.102564102564102,0.9331510792760775
4.444444444444445,0.9466437195064614
4.786324786324786,0.9574130416039279
5.128205128205128,0.9660087015757187
5.47008547008547,0.9728694335669444
5.811965811965812,0.9783454097856475
6.153846153846153,0.9827161250954127
6.495726495726495,0.9862046668339011
6.837606837606837,0.9889890856968204
7.179487179487179,0.9912115066912525
7.52136752136752,0.9929853562964253
7.863247863247863,0.9944011778841094
8.205128205128204,0.9955312314991468
8.547008547008547,0.9964331986406684
8.88888888888889,0.9971531138197701
9.23076923076923,0.9977277234340268
9.572649572649572,0.9981863546852873
9.914529914529913,0.9985524170173411
10.256410256410255,0.9988445939963708
10.598290598290596,0.9990777998561595
10.94017094017094,0.9992639396618583
11.282051282051283,0.9994125046056138
11.623931623931623,0.9995310795723035
11.965811965811966,0.9996257239279945
12.307692307692307,0.9997012630773363
12.649572649572649,0.9997615524415808
12.99145299145299,0.9998096779479779
13.333333333333334,0.9998480921790559
